VehicleID,Amount (Million Naira)
VHL10838,20.15346239070988
VHL13320,107.30409474228763
VHL19953,1.1008652563669141
VHL19152,3.6303371268182585
VHL15913,100.3299295103987
VHL15341,6.600113089412443
VHL14269,2.934009396828794
VHL10263,29.813725238666535
VHL10559,5.074044006951165
VHL17221,5.797162064369567
VHL12379,28.978386727681354
VHL18253,2.5958682207146317
VHL11172,3.598017563475898
VHL17213,32.10647346569801
VHL18445,6.044213007324924
VHL10808,5.752079148415246
VHL13851,6.18911537791199
VHL18936,2.6821295912708103
VHL17750,10.510338855429639
VHL14279,8.963700303702725
VHL17407,5.142411117372364
VHL17737,12.330014192375652
VHL11196,3.2965530981312416
VHL10773,7.996995073772226
VHL12028,25.71617238949193
VHL19833,4.271021468583927
VHL13566,3.909385907145834
VHL18282,4.769221832237375
VHL11015,1.838673102153814
VHL16696,14.789483797395107
VHL13980,2.5958682207146317
VHL18337,8.85173778013297
VHL11330,9.090464636969605
VHL14873,9.808478955214435
VHL15435,3.9692756233335587
VHL13861,16.392457616625354
VHL12073,4.6133830019524895
VHL15320,12.066667098039353
VHL17850,4.278948404489332
VHL16757,9.628264195095278
VHL15181,1.7635839974139518
VHL14613,3.171829751970607
VHL17238,1.827948887447586
VHL12083,8.983591106436158
VHL16344,6.524260580804963
VHL19413,9.717498037240993
VHL17430,11.062133723128058
VHL14996,7.238838175703717
VHL13423,2.0701149270000614
VHL13162,51.9108344862365
VHL14672,7.529075769288127
VHL12020,3.72862175077726
VHL16103,3.2836762691734136
VHL10650,6.183936540747335
VHL15234,4.054670357425258
VHL11305,6.931426540203606
VHL18180,12.522089664594146
VHL17458,1.7226245891007725
VHL15835,9.965633633445234
VHL17211,2.355040623870734
VHL17209,6.141464918109257
VHL18693,4.703459419930646
VHL18975,12.564247997685726
VHL18976,4.0655571074588925
VHL15391,3.3813528966138757
VHL13071,57.45990263683527
VHL19241,13.707919083975304
VHL14944,9.401224303660188
VHL19128,22.064983194812626
VHL18577,1.9676908567227616
VHL15429,2.2427434057162254
VHL12217,7.01007299842885
VHL15705,60.492810092685694
VHL19888,6.0130920305671625
VHL11906,11.552779781235666
VHL15757,18.17327640359808
VHL11938,15.375161888192793
VHL10969,1.71341985469519
VHL11777,54.89288579652196
VHL16275,6.15483958380426
VHL14235,6.5383981651453915
VHL10496,28.957410057094695
VHL18481,3.5117828080677485
VHL17185,5.463298838609279
VHL15960,3.9549985793498323
VHL11313,13.536418066067109
VHL11288,20.456089661874216
VHL12337,7.056594873758081
VHL14268,2.1878386807618697
VHL10015,22.546647671941074
VHL16136,4.93110399979335
VHL17903,20.814210157269
VHL14018,8.079013187920859
VHL17473,6.107022174059327
VHL11480,10.181594061650008
VHL13881,5.150579687184113
